order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total,avg_item_price,unique_categories,unique_brands,order_month,order_year,order_day_of_week,days_to_ship,days_to_deliver,days_to_return
49046,39241,Complete,F,2025-05-29 00:33:00+00:00,,2025-05-29 11:33:00+00:00,2025-05-29 15:16:00+00:00,2,113.93999862670897,56.969999313354485,2,2,5,2025,5,0,0,
103706,83067,Complete,F,2025-05-29 00:30:00+00:00,,2025-06-01 00:26:00+00:00,2025-06-03 17:28:00+00:00,1,39.97999954223633,39.97999954223633,1,1,5,2025,5,3,2,
3008,2438,Shipped,M,2025-05-29 00:29:00+00:00,,2025-05-29 16:33:00+00:00,,1,49.5,49.5,1,1,5,2025,5,0,,
53818,43064,Cancelled,F,2025-05-29 00:28:19.750663+00:00,,,,1,86.51000213623048,86.51000213623048,1,1,5,2025,5,,,
111306,89270,Shipped,M,2025-05-29 00:21:00+00:00,,2025-05-30 19:06:00+00:00,,2,134.98999786376953,67.49499893188477,2,2,5,2025,5,1,,
68217,54721,Processing,M,2025-05-29 00:12:00+00:00,,,,2,211.0,105.5,2,2,5,2025,5,,,
91883,73584,Returned,M,2025-05-29 00:06:00+00:00,2025-06-06 05:03:00+00:00,2025-05-30 17:28:00+00:00,2025-06-03 23:05:00+00:00,1,18.0,18.0,1,1,5,2025,5,1,4,8
30015,24033,Cancelled,F,2025-05-29 00:06:00+00:00,,,,1,80.0,80.0,1,1,5,2025,5,,,
9026,7270,Returned,M,2025-05-29 00:02:00+00:00,2025-06-07 04:10:00+00:00,2025-05-30 15:11:00+00:00,2025-06-04 10:57:00+00:00,1,18.690000534057617,18.690000534057617,1,1,5,2025,5,1,5,9
47545,38032,Processing,F,2025-05-29 00:00:00+00:00,,,,1,19.989999771118164,19.989999771118164,1,1,5,2025,5,,,
111027,89051,Shipped,F,2025-05-28 19:30:55.383859+00:00,,2025-05-29 09:53:55.383859+00:00,,1,34.0,34.0,1,1,5,2025,4,1,,
43248,34657,Processing,F,2025-05-28 19:02:28.477783+00:00,,,,1,36.0,36.0,1,1,5,2025,4,,,
121230,97244,Cancelled,F,2025-05-28 19:00:38.058272+00:00,,,,1,49.5,49.5,1,1,5,2025,4,,,
119276,95639,Complete,M,2025-05-28 19:00:18.345816+00:00,,2025-05-31 09:11:18.345816+00:00,2025-06-02 08:50:18.345816+00:00,1,24.899999618530277,24.899999618530277,1,1,5,2025,4,3,2,
119277,95639,Processing,M,2025-05-28 19:00:18.345816+00:00,,,,1,39.950000762939446,39.950000762939446,1,1,5,2025,4,,,
96000,76848,Processing,M,2025-05-28 18:57:20.741889+00:00,,,,1,59.9900016784668,59.9900016784668,1,1,5,2025,4,,,
96002,76848,Complete,M,2025-05-28 18:57:20.741889+00:00,,2025-05-28 22:42:20.741889+00:00,2025-05-31 06:44:20.741889+00:00,1,64.98999786376953,64.98999786376953,1,1,5,2025,4,0,3,
108288,86735,Processing,M,2025-05-28 18:57:00+00:00,,,,1,62.0,62.0,1,1,5,2025,4,,,
69741,55909,Returned,F,2025-05-28 18:56:00+00:00,2025-05-30 09:26:00+00:00,2025-05-29 14:58:00+00:00,2025-05-29 15:06:00+00:00,3,473.9799995422363,157.99333318074542,3,3,5,2025,4,1,0,2
74348,59580,Shipped,F,2025-05-28 18:54:45.665636+00:00,,2025-05-30 04:21:45.665636+00:00,,1,139.99000549316406,139.99000549316406,1,1,5,2025,4,2,,
59230,47460,Cancelled,F,2025-05-28 18:53:00+00:00,,,,2,106.94000053405762,53.47000026702881,2,2,5,2025,4,,,
73260,58715,Complete,M,2025-05-28 18:52:00+00:00,,2025-05-30 06:36:00+00:00,2025-06-02 13:53:00+00:00,2,182.5999984741211,91.29999923706055,2,2,5,2025,4,2,3,
28980,23248,Complete,M,2025-05-28 18:48:00+00:00,,2025-05-30 04:34:00+00:00,2025-06-01 04:13:00+00:00,4,226.3599967956543,56.589999198913574,4,4,5,2025,4,2,2,
28979,23248,Processing,M,2025-05-28 18:48:00+00:00,,,,1,139.99000549316406,139.99000549316406,1,1,5,2025,4,,,
17448,14059,Processing,F,2025-05-28 18:43:00+00:00,,,,3,69.95000076293945,23.316666920979817,2,3,5,2025,4,,,
121964,97806,Complete,M,2025-05-28 18:41:00+00:00,,2025-05-30 10:03:00+00:00,2025-05-31 18:35:00+00:00,1,34.9900016784668,34.9900016784668,1,1,5,2025,4,2,1,
98510,78856,Cancelled,M,2025-05-28 18:40:00+00:00,,,,1,18.989999771118164,18.989999771118164,1,1,5,2025,4,,,
24022,19295,Processing,F,2025-05-28 18:36:04.528298+00:00,,,,1,10.989999771118164,10.989999771118164,1,1,5,2025,4,,,
110488,88590,Shipped,M,2025-05-28 18:33:00+00:00,,2025-05-30 08:55:00+00:00,,1,95.0,95.0,1,1,5,2025,4,2,,
112313,90064,Returned,F,2025-05-28 18:30:00+00:00,2025-06-01 08:17:00+00:00,2025-05-29 23:09:00+00:00,2025-05-31 03:15:00+00:00,1,59.9900016784668,59.9900016784668,1,1,5,2025,4,1,2,4
85046,68199,Complete,M,2025-05-28 18:29:00+00:00,,2025-05-30 23:51:00+00:00,2025-05-31 05:13:00+00:00,1,27.989999771118164,27.989999771118164,1,1,5,2025,4,2,1,
54002,43219,Cancelled,M,2025-05-28 18:21:21.851391+00:00,,,,2,81.0,40.5,2,2,5,2025,4,,,
15370,12400,Cancelled,F,2025-05-28 18:15:00+00:00,,,,1,12.199999809265137,12.199999809265137,1,1,5,2025,4,,,
110531,88625,Returned,F,2025-05-28 18:10:00+00:00,2025-06-02 17:47:00+00:00,2025-05-30 19:12:00+00:00,2025-05-30 21:39:00+00:00,1,36.0,36.0,1,1,5,2025,4,2,0,5
43500,34842,Processing,F,2025-05-28 18:00:00+00:00,,,,1,52.9900016784668,52.9900016784668,1,1,5,2025,4,,,
33912,27163,Complete,F,2025-05-28 17:59:00+00:00,,2025-05-30 20:33:00+00:00,2025-06-01 12:21:00+00:00,1,17.049999237060547,17.049999237060547,1,1,5,2025,4,2,2,
76483,61303,Processing,M,2025-05-28 17:59:00+00:00,,,,1,180.0,180.0,1,1,5,2025,4,,,
31700,25371,Processing,M,2025-05-28 17:57:00+00:00,,,,1,148.0,148.0,1,1,5,2025,4,,,
31796,25444,Complete,M,2025-05-28 17:55:00+00:00,,2025-05-30 04:40:00+00:00,2025-06-02 02:46:00+00:00,1,34.95000076293945,34.95000076293945,1,1,5,2025,4,2,3,
122062,97885,Shipped,M,2025-05-28 17:50:00+00:00,,2025-05-29 08:59:00+00:00,,1,37.7400016784668,37.7400016784668,1,1,5,2025,4,1,,
3986,3241,Processing,F,2025-05-28 17:48:19.916504+00:00,,,,1,36.9900016784668,36.9900016784668,1,1,5,2025,4,,,
76548,61347,Processing,M,2025-05-28 17:46:00+00:00,,,,3,93.95000076293945,31.316666920979817,2,3,5,2025,4,,,
75983,60896,Shipped,M,2025-05-28 17:46:00+00:00,,2025-05-30 11:00:00+00:00,,1,65.0,65.0,1,1,5,2025,4,2,,
73664,59029,Shipped,M,2025-05-28 17:41:38.786855+00:00,,2025-05-29 20:56:38.786855+00:00,,2,65.5,32.75,2,2,5,2025,4,1,,
104444,83672,Shipped,M,2025-05-28 17:39:47.293115+00:00,,2025-05-29 01:17:47.293115+00:00,,1,39.9900016784668,39.9900016784668,1,1,5,2025,4,1,,
102163,81783,Complete,M,2025-05-28 17:39:00+00:00,,2025-05-29 02:50:00+00:00,2025-06-01 20:08:00+00:00,2,133.18000030517578,66.59000015258789,2,2,5,2025,4,1,3,
118072,94681,Returned,M,2025-05-28 17:38:00+00:00,2025-06-02 00:52:00+00:00,2025-05-30 08:27:00+00:00,2025-05-31 01:43:00+00:00,1,34.9900016784668,34.9900016784668,1,1,5,2025,4,2,1,5
90023,72105,Processing,F,2025-05-28 17:30:00+00:00,,,,2,93.22999954223633,46.614999771118164,2,2,5,2025,4,,,
66221,53118,Shipped,M,2025-05-28 17:27:00+00:00,,2025-05-30 09:21:00+00:00,,1,80.0,80.0,1,1,5,2025,4,2,,
38465,30802,Cancelled,F,2025-05-28 17:24:00+00:00,,,,2,97.94000244140625,48.970001220703125,2,2,5,2025,4,,,
69581,55783,Shipped,M,2025-05-28 17:24:00+00:00,,2025-05-31 07:24:00+00:00,,1,80.0,80.0,1,1,5,2025,4,3,,
111278,89245,Cancelled,F,2025-05-28 17:18:00+00:00,,,,2,79.97999954223633,39.989999771118164,2,2,5,2025,4,,,
43718,35014,Complete,M,2025-05-28 17:17:00+00:00,,2025-05-30 15:56:00+00:00,2025-06-02 08:03:00+00:00,1,33.75,33.75,1,1,5,2025,4,2,3,
98981,79219,Processing,F,2025-05-28 17:15:51.402354+00:00,,,,2,106.77000045776366,53.38500022888183,2,2,5,2025,4,,,
98980,79219,Cancelled,F,2025-05-28 17:15:51.402354+00:00,,,,1,48.0,48.0,1,1,5,2025,4,,,
54549,43664,Processing,F,2025-05-28 17:13:00+00:00,,,,1,308.0,308.0,1,1,5,2025,4,,,
49010,39211,Shipped,M,2025-05-28 17:12:00+00:00,,2025-05-29 03:51:00+00:00,,2,64.98999977111816,32.49499988555908,2,2,5,2025,4,1,,
82307,66007,Shipped,M,2025-05-28 17:11:00+00:00,,2025-05-29 02:08:00+00:00,,2,190.0,95.0,2,2,5,2025,4,1,,
23940,19228,Complete,M,2025-05-28 17:08:00+00:00,,2025-05-31 10:33:00+00:00,2025-06-02 17:01:00+00:00,1,44.5,44.5,1,1,5,2025,4,3,2,
32505,26012,Shipped,M,2025-05-28 17:08:00+00:00,,2025-05-29 01:27:00+00:00,,1,450.0,450.0,1,1,5,2025,4,1,,
119152,95535,Processing,F,2025-05-28 17:06:00+00:00,,,,1,129.99000549316406,129.99000549316406,1,1,5,2025,4,,,
81313,65226,Cancelled,F,2025-05-28 17:03:00+00:00,,,,1,17.989999771118164,17.989999771118164,1,1,5,2025,4,,,
1440,1170,Complete,M,2025-05-28 17:03:00+00:00,,2025-05-29 20:03:00+00:00,2025-06-02 12:16:00+00:00,1,68.70999908447266,68.70999908447266,1,1,5,2025,4,1,4,
97548,78082,Processing,M,2025-05-28 17:01:00+00:00,,,,2,58.9900016784668,29.4950008392334,2,2,5,2025,4,,,
17473,14077,Returned,M,2025-05-28 17:00:00+00:00,2025-06-02 08:18:00+00:00,2025-05-30 07:12:00+00:00,2025-05-30 13:06:00+00:00,2,218.98999786376953,109.49499893188477,2,2,5,2025,4,2,0,5
21773,17512,Cancelled,M,2025-05-28 17:00:00+00:00,,,,1,18.07999992370605,18.07999992370605,1,1,5,2025,4,,,
11050,8891,Complete,F,2025-05-28 16:53:41.758155+00:00,,2025-05-31 11:39:41.758155+00:00,2025-06-04 07:25:41.758155+00:00,2,226.26999855041504,113.13499927520752,1,2,5,2025,4,3,4,
26650,21407,Complete,F,2025-05-28 16:53:00+00:00,,2025-05-28 20:18:00+00:00,2025-05-31 06:48:00+00:00,2,64.2400016784668,32.1200008392334,2,2,5,2025,4,0,3,
8292,6702,Complete,M,2025-05-28 16:50:08.589371+00:00,,2025-05-28 19:54:08.589371+00:00,2025-06-01 08:30:08.589371+00:00,1,24.459999084472656,24.459999084472656,1,1,5,2025,4,0,4,
58632,46952,Complete,M,2025-05-28 16:47:00+00:00,,2025-05-29 08:57:00+00:00,2025-05-31 17:44:00+00:00,1,49.9900016784668,49.9900016784668,1,1,5,2025,4,1,2,
2997,2428,Complete,M,2025-05-28 16:43:00+00:00,,2025-05-29 06:32:00+00:00,2025-06-02 17:44:00+00:00,3,91.9900016784668,30.663333892822266,3,3,5,2025,4,1,4,
77790,62358,Returned,F,2025-05-28 16:43:00+00:00,2025-06-01 14:36:00+00:00,2025-05-28 17:31:00+00:00,2025-05-30 22:52:00+00:00,1,139.9499969482422,139.9499969482422,1,1,5,2025,4,0,2,4
63256,50691,Complete,F,2025-05-28 16:41:57.062734+00:00,,2025-05-30 02:59:57.062734+00:00,2025-06-02 21:40:57.062734+00:00,2,30.440000534057617,15.220000267028809,1,2,5,2025,4,2,3,
26947,21655,Complete,F,2025-05-28 16:41:37.427458+00:00,,2025-05-30 05:43:37.427458+00:00,2025-06-02 10:31:37.427458+00:00,4,131.3900032043457,32.847500801086426,3,4,5,2025,4,2,3,
55094,44113,Shipped,F,2025-05-28 16:37:00+00:00,,2025-05-30 23:27:00+00:00,,2,204.8000030517578,102.4000015258789,2,2,5,2025,4,2,,
10982,8845,Complete,M,2025-05-28 16:31:00+00:00,,2025-05-30 12:19:00+00:00,2025-06-01 01:30:00+00:00,1,45.0,45.0,1,1,5,2025,4,2,2,
28584,22927,Cancelled,M,2025-05-28 16:31:00+00:00,,,,1,75.0,75.0,1,1,5,2025,4,,,
45006,36008,Returned,F,2025-05-28 16:28:00+00:00,2025-06-05 17:26:00+00:00,2025-05-31 12:04:00+00:00,2025-06-04 00:45:00+00:00,1,69.5,69.5,1,1,5,2025,4,3,4,8
122576,98280,Complete,M,2025-05-28 16:28:00+00:00,,2025-05-30 10:10:00+00:00,2025-06-03 11:19:00+00:00,1,34.9900016784668,34.9900016784668,1,1,5,2025,4,2,4,
18910,15209,Processing,F,2025-05-28 16:25:00+00:00,,,,2,342.9799995422363,171.48999977111816,2,2,5,2025,4,,,
65638,52611,Processing,F,2025-05-28 16:24:00+00:00,,,,1,16.65999984741211,16.65999984741211,1,1,5,2025,4,,,
47301,37847,Complete,F,2025-05-28 16:21:00+00:00,,2025-05-29 12:20:00+00:00,2025-05-30 15:56:00+00:00,1,90.0,90.0,1,1,5,2025,4,1,1,
3778,3073,Complete,M,2025-05-28 16:18:00+00:00,,2025-05-29 14:43:00+00:00,2025-05-31 23:05:00+00:00,2,154.95000076293945,77.47500038146973,1,2,5,2025,4,1,2,
115522,92632,Processing,F,2025-05-28 16:13:40.434522+00:00,,,,1,27.899999618530277,27.899999618530277,1,1,5,2025,4,,,
73556,58953,Complete,F,2025-05-28 16:13:00+00:00,,2025-05-30 16:12:00+00:00,2025-06-02 19:28:00+00:00,1,4.949999809265137,4.949999809265137,1,1,5,2025,4,2,3,
119979,96198,Complete,F,2025-05-28 16:11:00+00:00,,2025-05-28 18:42:00+00:00,2025-05-30 18:44:00+00:00,1,6.980000019073486,6.980000019073486,1,1,5,2025,4,0,2,
34188,27374,Processing,M,2025-05-28 16:10:00+00:00,,,,2,145.0,72.5,2,2,5,2025,4,,,
80631,64674,Shipped,M,2025-05-28 16:10:00+00:00,,2025-05-29 14:34:00+00:00,,1,25.0,25.0,1,1,5,2025,4,1,,
68966,55313,Processing,F,2025-05-28 16:10:00+00:00,,,,2,121.95000076293945,60.97500038146973,2,2,5,2025,4,,,
38736,31014,Processing,F,2025-05-28 16:09:00+00:00,,,,1,129.0,129.0,1,1,5,2025,4,,,
32242,25816,Processing,M,2025-05-28 16:05:00+00:00,,,,1,282.0,282.0,1,1,5,2025,4,,,
37306,29880,Complete,M,2025-05-28 16:05:00+00:00,,2025-05-31 05:03:00+00:00,2025-06-02 12:38:00+00:00,1,14.989999771118164,14.989999771118164,1,1,5,2025,4,3,2,
71097,56982,Returned,F,2025-05-28 16:03:00+00:00,2025-06-04 04:59:00+00:00,2025-05-29 13:30:00+00:00,2025-06-01 10:17:00+00:00,1,130.0,130.0,1,1,5,2025,4,1,3,7
79188,63493,Processing,M,2025-05-28 16:02:00+00:00,,,,1,12.0,12.0,1,1,5,2025,4,,,
50783,40599,Shipped,M,2025-05-28 16:01:00+00:00,,2025-05-29 15:19:00+00:00,,1,36.0,36.0,1,1,5,2025,4,1,,
23894,19194,Returned,F,2025-05-28 15:58:02.943905+00:00,2025-06-02 19:43:02.943905+00:00,2025-05-29 13:08:02.943905+00:00,2025-06-02 10:37:02.943905+00:00,1,22.5,22.5,1,1,5,2025,4,1,4,5
92297,73930,Cancelled,M,2025-05-28 15:48:43.714726+00:00,,,,2,138.93999862670896,69.46999931335448,2,2,5,2025,4,,,
92296,73930,Cancelled,M,2025-05-28 15:48:43.714726+00:00,,,,1,34.9900016784668,34.9900016784668,1,1,5,2025,4,,,
100588,80517,Shipped,M,2025-05-28 15:45:07.398703+00:00,,2025-05-29 22:42:07.398703+00:00,,1,29.950000762939453,29.950000762939453,1,1,5,2025,4,1,,
102926,82407,Processing,M,2025-05-28 15:44:00+00:00,,,,2,166.76000022888184,83.38000011444092,2,2,5,2025,4,,,
25589,20546,Complete,M,2025-05-28 15:43:00+00:00,,2025-05-29 16:09:00+00:00,2025-06-03 08:51:00+00:00,1,39.450000762939446,39.450000762939446,1,1,5,2025,4,1,5,
60040,48123,Shipped,F,2025-05-28 15:39:25.737082+00:00,,2025-05-29 11:36:25.737082+00:00,,2,100.0,50.0,1,2,5,2025,4,1,,
98676,78979,Returned,F,2025-05-28 15:38:00+00:00,2025-05-30 17:08:00+00:00,2025-05-29 15:59:00+00:00,2025-05-30 10:20:00+00:00,1,189.0,189.0,1,1,5,2025,4,1,1,2
116023,93042,Cancelled,F,2025-05-28 15:33:00+00:00,,,,3,207.93999671936035,69.31333223978677,2,3,5,2025,4,,,
108489,86892,Shipped,M,2025-05-28 15:32:00+00:00,,2025-05-31 08:06:00+00:00,,1,89.94999694824217,89.94999694824217,1,1,5,2025,4,3,,
6902,5614,Shipped,F,2025-05-28 15:23:53.146297+00:00,,2025-05-29 14:44:53.146297+00:00,,2,107.94999694824217,53.97499847412109,2,2,5,2025,4,1,,
109449,87713,Cancelled,M,2025-05-28 15:21:38.127859+00:00,,,,1,84.98999786376953,84.98999786376953,1,1,5,2025,4,,,
84945,68119,Complete,M,2025-05-28 15:21:00+00:00,,2025-05-30 02:04:00+00:00,2025-06-02 02:12:00+00:00,1,243.94999694824216,243.94999694824216,1,1,5,2025,4,2,3,
61783,49502,Cancelled,F,2025-05-28 15:21:00+00:00,,,,3,607.9500007629395,202.65000025431314,2,3,5,2025,4,,,
86493,69355,Returned,F,2025-05-28 15:10:00+00:00,2025-05-31 18:59:00+00:00,2025-05-29 05:16:00+00:00,2025-05-31 13:02:00+00:00,2,53.96999931335449,26.984999656677246,2,2,5,2025,4,1,2,3
75190,60280,Processing,F,2025-05-28 15:06:00+00:00,,,,1,88.0,88.0,1,1,5,2025,4,,,
107768,86316,Cancelled,M,2025-05-28 15:00:00+00:00,,,,1,21.049999237060547,21.049999237060547,1,1,5,2025,4,,,
15359,12392,Complete,M,2025-05-28 14:55:00+00:00,,2025-05-29 17:16:00+00:00,2025-05-31 21:23:00+00:00,1,29.989999771118164,29.989999771118164,1,1,5,2025,4,1,2,
104349,83601,Shipped,F,2025-05-28 14:50:00+00:00,,2025-05-29 17:01:00+00:00,,1,64.5,64.5,1,1,5,2025,4,1,,
75176,60266,Processing,F,2025-05-28 14:48:00+00:00,,,,2,65.98999977111816,32.99499988555908,2,2,5,2025,4,,,
17474,14080,Processing,F,2025-05-28 14:47:00+00:00,,,,1,25.0,25.0,1,1,5,2025,4,,,
39219,31404,Complete,M,2025-05-28 14:44:00+00:00,,2025-05-31 13:25:00+00:00,2025-06-03 23:23:00+00:00,1,44.9900016784668,44.9900016784668,1,1,5,2025,4,3,3,
93033,74514,Complete,M,2025-05-28 14:42:00+00:00,,2025-05-29 11:42:00+00:00,2025-05-30 21:37:00+00:00,1,45.0,45.0,1,1,5,2025,4,1,1,
1957,1584,Returned,M,2025-05-28 14:42:00+00:00,2025-06-05 00:48:00+00:00,2025-05-31 05:46:00+00:00,2025-06-04 07:43:00+00:00,4,337.98999977111816,84.49749994277954,3,4,5,2025,4,3,4,8
95464,76416,Shipped,M,2025-05-28 14:40:15.535831+00:00,,2025-05-30 21:57:15.535831+00:00,,4,209.63999938964844,52.40999984741211,4,4,5,2025,4,2,,
61975,49675,Complete,M,2025-05-28 14:38:00+00:00,,2025-05-29 12:22:00+00:00,2025-06-02 15:54:00+00:00,1,178.0,178.0,1,1,5,2025,4,1,4,
106180,85064,Complete,M,2025-05-28 14:33:00+00:00,,2025-05-29 20:29:00+00:00,2025-06-01 07:22:00+00:00,1,125.0,125.0,1,1,5,2025,4,1,3,
113028,90671,Shipped,M,2025-05-28 14:31:00+00:00,,2025-05-29 15:36:00+00:00,,1,36.0,36.0,1,1,5,2025,4,1,,
37930,30388,Complete,M,2025-05-28 14:29:32.600966+00:00,,2025-05-30 00:03:32.600966+00:00,2025-05-31 04:25:32.600966+00:00,1,119.98999786376952,119.98999786376952,1,1,5,2025,4,2,1,
65185,52256,Processing,F,2025-05-28 14:26:15.810481+00:00,,,,1,25.479999542236328,25.479999542236328,1,1,5,2025,4,,,
98878,79142,Shipped,M,2025-05-28 14:26:00+00:00,,2025-05-29 17:35:00+00:00,,1,15.720000267028809,15.720000267028809,1,1,5,2025,4,1,,
80513,64564,Processing,M,2025-05-28 14:21:00+00:00,,,,1,119.98999786376952,119.98999786376952,1,1,5,2025,4,,,
115925,92940,Complete,F,2025-05-28 14:18:44.420751+00:00,,2025-05-30 11:08:44.420751+00:00,2025-05-30 14:18:44.420751+00:00,1,9.949999809265137,9.949999809265137,1,1,5,2025,4,2,0,
115927,92940,Complete,F,2025-05-28 14:18:44.420751+00:00,,2025-05-29 12:51:44.420751+00:00,2025-06-01 21:21:44.420751+00:00,1,25.0,25.0,1,1,5,2025,4,1,3,
115926,92940,Shipped,F,2025-05-28 14:18:44.420751+00:00,,2025-05-28 19:53:44.420751+00:00,,2,94.44999694824219,47.224998474121094,2,2,5,2025,4,0,,
24964,20047,Shipped,F,2025-05-28 14:17:14.808548+00:00,,2025-05-30 07:39:14.808548+00:00,,1,9.899999618530272,9.899999618530272,1,1,5,2025,4,2,,
32092,25698,Cancelled,F,2025-05-28 14:16:00+00:00,,,,1,18.0,18.0,1,1,5,2025,4,,,
106241,85098,Complete,F,2025-05-28 14:15:00+00:00,,2025-05-28 14:26:00+00:00,2025-05-31 22:41:00+00:00,4,158.38000106811523,39.5950002670288,3,4,5,2025,4,0,3,
42400,33973,Complete,F,2025-05-28 14:04:00+00:00,,2025-05-30 11:21:00+00:00,2025-06-03 14:09:00+00:00,2,156.25,78.125,2,2,5,2025,4,2,4,
75506,60532,Shipped,F,2025-05-28 14:02:00+00:00,,2025-05-30 01:41:00+00:00,,1,21.989999771118164,21.989999771118164,1,1,5,2025,4,2,,
49238,39388,Processing,F,2025-05-28 14:00:00+00:00,,,,1,46.0,46.0,1,1,5,2025,4,,,
2491,2028,Complete,F,2025-05-28 13:57:00+00:00,,2025-05-29 04:10:00+00:00,2025-05-29 14:40:00+00:00,1,15.0,15.0,1,1,5,2025,4,1,0,
41459,33213,Cancelled,F,2025-05-28 13:52:00+00:00,,,,2,41.0,20.5,2,2,5,2025,4,,,
106431,85241,Complete,M,2025-05-28 13:50:07.649379+00:00,,2025-05-29 17:05:07.649379+00:00,2025-05-29 18:10:07.649379+00:00,3,119.9800033569336,39.993334452311196,2,3,5,2025,4,1,0,
58185,46589,Shipped,F,2025-05-28 13:49:06.386381+00:00,,2025-05-29 03:49:06.386381+00:00,,1,29.96999931335449,29.96999931335449,1,1,5,2025,4,1,,
87814,70344,Returned,F,2025-05-28 13:48:59.206971+00:00,2025-06-04 03:19:59.206971+00:00,2025-05-31 00:59:59.206971+00:00,2025-06-03 16:55:59.206971+00:00,1,9.949999809265137,9.949999809265137,1,1,5,2025,4,3,3,7
56407,45179,Shipped,M,2025-05-28 13:45:47.882392+00:00,,2025-05-30 13:44:47.882392+00:00,,1,22.0,22.0,1,1,5,2025,4,2,,
63087,50541,Complete,F,2025-05-28 13:44:00+00:00,,2025-05-30 21:54:00+00:00,2025-06-02 14:55:00+00:00,2,53.48000144958496,26.74000072479248,2,2,5,2025,4,2,3,
75351,60416,Shipped,F,2025-05-28 13:42:00+00:00,,2025-05-30 21:17:00+00:00,,1,32.0,32.0,1,1,5,2025,4,2,,
120024,96237,Shipped,F,2025-05-28 13:41:00+00:00,,2025-05-28 13:54:00+00:00,,1,18.989999771118164,18.989999771118164,1,1,5,2025,4,0,,
16761,13499,Cancelled,F,2025-05-28 13:35:00+00:00,,,,1,53.0,53.0,1,1,5,2025,4,,,
65090,52183,Returned,M,2025-05-28 13:35:00+00:00,2025-06-01 10:30:00+00:00,2025-05-30 00:15:00+00:00,2025-05-31 15:05:00+00:00,3,238.5400047302246,79.51333491007486,3,3,5,2025,4,2,1,4
84845,68045,Cancelled,F,2025-05-28 13:34:00+00:00,,,,2,70.43000030517578,35.21500015258789,2,2,5,2025,4,,,
36059,28872,Complete,M,2025-05-28 13:34:00+00:00,,2025-05-29 21:15:00+00:00,2025-06-03 13:03:00+00:00,1,40.790000915527344,40.790000915527344,1,1,5,2025,4,1,5,
42558,34104,Processing,F,2025-05-28 13:28:00+00:00,,,,1,42.0,42.0,1,1,5,2025,4,,,
69462,55691,Shipped,M,2025-05-28 13:28:00+00:00,,2025-05-28 17:30:00+00:00,,1,10.6899995803833,10.6899995803833,1,1,5,2025,4,0,,
11172,8993,Shipped,M,2025-05-28 13:27:00+00:00,,2025-05-30 19:29:00+00:00,,1,49.9900016784668,49.9900016784668,1,1,5,2025,4,2,,
23922,19215,Shipped,M,2025-05-28 13:24:00+00:00,,2025-05-30 17:57:00+00:00,,1,40.0,40.0,1,1,5,2025,4,2,,
90278,72307,Returned,F,2025-05-28 13:18:23.719831+00:00,2025-06-02 13:28:23.719831+00:00,2025-05-30 23:57:23.719831+00:00,2025-05-31 20:55:23.719831+00:00,1,60.0,60.0,1,1,5,2025,4,2,1,5
70472,56487,Processing,M,2025-05-28 13:13:00+00:00,,,,1,32.9900016784668,32.9900016784668,1,1,5,2025,4,,,
42077,33711,Shipped,F,2025-05-28 13:12:15.279343+00:00,,2025-05-29 05:03:15.279343+00:00,,3,165.61000287532806,55.20333429177602,3,3,5,2025,4,1,,
104812,83961,Complete,M,2025-05-28 13:12:00+00:00,,2025-05-30 10:57:00+00:00,2025-06-04 00:55:00+00:00,1,27.38999938964844,27.38999938964844,1,1,5,2025,4,2,5,
35716,28615,Cancelled,F,2025-05-28 13:11:00+00:00,,,,2,80.0,40.0,2,2,5,2025,4,,,
104584,83783,Processing,M,2025-05-28 13:09:00+00:00,,,,1,49.950000762939446,49.950000762939446,1,1,5,2025,4,,,
3933,3196,Shipped,M,2025-05-28 13:07:19.248435+00:00,,2025-05-29 20:24:19.248435+00:00,,1,12.0,12.0,1,1,5,2025,4,1,,
15392,12416,Shipped,F,2025-05-28 13:07:00+00:00,,2025-05-30 05:37:00+00:00,,1,258.0,258.0,1,1,5,2025,4,2,,
62166,49822,Processing,M,2025-05-28 13:02:00+00:00,,,,1,59.950000762939446,59.950000762939446,1,1,5,2025,4,,,
21342,17174,Shipped,M,2025-05-28 12:59:00+00:00,,2025-05-30 20:24:00+00:00,,1,60.0,60.0,1,1,5,2025,4,2,,
51612,41268,Complete,F,2025-05-28 12:58:00+00:00,,2025-05-31 01:04:00+00:00,2025-06-04 03:40:00+00:00,2,79.98000144958496,39.99000072479248,2,2,5,2025,4,3,4,
21099,16992,Complete,M,2025-05-28 12:58:00+00:00,,2025-05-29 20:52:00+00:00,2025-05-29 21:40:00+00:00,1,66.5,66.5,1,1,5,2025,4,1,0,
114587,91894,Shipped,F,2025-05-28 12:54:00+00:00,,2025-05-29 19:02:00+00:00,,1,128.0,128.0,1,1,5,2025,4,1,,
84382,67687,Processing,F,2025-05-28 12:47:00+00:00,,,,2,81.4900016784668,40.7450008392334,2,2,5,2025,4,,,
92356,73977,Processing,F,2025-05-28 12:43:44.286099+00:00,,,,1,24.190000534057617,24.190000534057617,1,1,5,2025,4,,,
6993,5691,Complete,F,2025-05-28 12:43:00+00:00,,2025-05-29 15:19:00+00:00,2025-06-01 05:24:00+00:00,1,85.61000061035155,85.61000061035155,1,1,5,2025,4,1,3,
