product_id,name,category,brand,department,cost,retail_price,sku,profit,total_inventory_items,sold_items,avg_inventory_cost,first_inventory_date,last_sale_date
26418,Coldmaster Tall Man 65% Cotton/35% Polyester Thermal Pant,Underwear,COLDMASTER,Men,5.615889902856797,10.989999771118164,C25F582D47E0FB77EB1B59F2094602AF,5.3741098682613675,27,11,5.62,2020-02-13 18:27:00+00:00,2025-05-31 01:32:49.458627+00:00
452,Van Heusen 59800 Womens L-Sleeve Wri-Resistant Oxford,Tops & Tees,Van Heusen,Women,31.337499908637252,54.5,9431C87F273E507E6040FCB07DCB4509,23.162500091362748,35,11,31.34,2020-01-27 15:44:00+00:00,2025-05-19 23:33:21+00:00
17830,Tokidoki Play Hard Men's Adult Hoodie,Fashion Hoodies & Sweatshirts,Tokidoki,Men,49.237499898299575,97.5,94E19AE9B74D13AD42E20407FFE4D95D,48.262500101700425,28,11,49.24,2020-09-07 05:31:00+00:00,2025-05-16 04:13:24+00:00
7121,DKNYC Women's Bonded Lace Pencil Skirt,Skirts,DKNYC,Women,34.74899997934699,99.0,738A6457BE8432BAB553E21B4235DD97,64.25100002065301,27,11,34.75,2020-03-18 23:54:51+00:00,2025-04-11 07:04:21+00:00
9503,6 Pairs Booty House Socks Plush Indoor NonSlip Grip Sole Slippers Black Shoe 5-7,Socks & Hosiery,SK Hat shop,Women,12.03990026491778,29.950000762939453,82E6F7A80579E43E8BAB4E86E7E25620,17.910100498021674,30,11,12.04,2020-02-12 09:57:00+00:00,2025-05-30 12:13:21+00:00
5474,(1279) Skinny Trousers Military Army Look Camourflage,Pants & Capris,Ice,Women,13.89443986939028,24.989999771118164,4DEA382D82666332FB564F2E711CBC71,11.095559901727883,28,11,13.89,2020-02-08 01:53:00+00:00,2025-05-30 07:16:17+00:00
23091,Match Men's Gray White Camo Cargo Shorts #S3596,Shorts,Match,Men,19.155210815307647,39.9900016784668,29739453E451F4A6DF866A1B87FACF3F,20.83479086315915,31,11,19.16,2019-07-16 00:26:16+00:00,2025-04-17 05:23:40+00:00
16510,United States Air Force Wings T-shirt Size LARGE,Tops & Tees,Rapid Dominance,Men,9.725999414451422,16.209999084472656,B12666731B29B9CFD47465AF4A508953,6.483999670021234,28,11,9.73,2020-01-21 08:08:00+00:00,2025-05-29 11:08:04+00:00
10082,Women's 100% Cotton Jersey Smocked Striped Top/Capri Set - Colors Available,Sleep & Lounge,Nvie Designs,Women,9.323779878185391,14.989999771118164,9B22A40256B079F338827B0FF1F4792B,5.666219892932773,29,11,9.32,2019-11-05 17:19:49+00:00,2025-05-31 06:53:27.805232+00:00
5292,Jones New York Women's Side Zipper Pant,Pants & Capris,Jones New York,Women,15.97359955855608,32.79999923706055,7E8750D4A701596732953C160D2AE096,16.826399678504465,28,11,15.97,2020-04-11 06:54:00+00:00,2025-05-30 18:09:54.825385+00:00
5360,Jones New York Stretch Beaded Pocket Pant,Pants & Capris,Jones New York,Women,38.23805085196048,68.6500015258789,4C4E5249F45D8CF6A0387C58AC13F514,30.411950673918426,27,11,38.24,2020-05-06 11:26:00+00:00,2025-06-04 08:44:19.397474+00:00
16271,Van Heusen Men' s Fancy Long Sleeve Easy Care Pinpoint Oxford Shirt,Tops & Tees,Van Heusen,Men,17.84759088396266,32.9900016784668,D6891861D4400FDC4DCC97A7FCAE60D6,15.142410794504137,28,11,17.85,2020-05-13 13:08:00+00:00,2025-05-30 02:41:42+00:00
8804,Jones New York Women's Suede To Nutria,Outerwear & Coats,Jones New York,Women,73.1499996036291,175.0,A36ADBC35E69B22ACBF9F834A0DEB286,101.8500003963709,25,11,73.15,2019-11-13 15:59:34+00:00,2025-05-12 02:33:18+00:00
4432,Joe's Jeans Women's Curvy Bootcut Quinn,Jeans,Joe's Jeans,Women,77.57800006121397,158.0,DA94CBEFF56CFDA50785DF477941308B,80.42199993878603,29,11,77.58,2020-08-15 13:42:00+00:00,2025-05-21 16:09:44+00:00
20278,Silver Edition Big & Tall Jacket-Relaxer Suit Coat,Suits & Sport Coats,Silver Edition,Men,55.64629193962276,149.99000549316406,B57F7E3C691E9086CAA881B52DE2A661,94.3437135535413,27,11,55.65,2020-06-01 05:12:00+00:00,2024-12-03 06:35:29+00:00
23804,Columbia Men's Tall Glennaker Lake Rain Jacket,Outerwear & Coats,Columbia,Men,36.50064849369079,74.94999694824217,53698D898E67A266904E0386E6457DFD,38.449348454551384,28,11,36.5,2020-03-15 17:49:00+00:00,2025-05-29 02:00:16+00:00
11473,Commando Mini Cami Slip Black,Intimates,Commando,Women,35.42400003969669,72.0,C8512D142A2D849725F31A9A7A361AB9,36.57599996030331,26,11,35.42,2020-03-28 17:17:00+00:00,2025-05-31 13:39:34.694628+00:00
28027,Alpinestars Men's Contender Board Short,Swim,Alpinestars,Men,27.239700531666355,44.950000762939446,487CBE45B70FC4E83A1DD07546649E34,17.71030023127309,32,11,27.24,2020-07-05 06:30:00+00:00,2025-05-21 04:42:42+00:00
23185,Alpinestars CCO Short - Heather,Shorts,Alpinestars,Men,22.585079146100284,46.7599983215332,8664FF5BF65650D02F11A422F1010B5C,24.17491917543292,33,11,22.59,2020-03-24 07:24:00+00:00,2025-04-22 15:26:00+00:00
23648,The North Face Apex Bionic Jacket - Men's,Outerwear & Coats,The North Face,Men,399.12600129679777,903.0,05A4BE7F376456730BDCB93E2ABC9E39,503.87399870320223,33,11,399.13,2020-07-09 00:46:00+00:00,2025-05-08 11:36:56+00:00
19732,Banana Republic Men's Maroon w/Brown Crew Neck Sweater,Sweaters,Banana Republic,Men,26.03437062183872,49.970001220703125,251BE5D69CC38DD1D2A72A8B1C324B6A,23.935630598864407,32,11,26.03,2020-06-11 05:22:00+00:00,2025-05-13 06:54:24+00:00
15858,collection eighteen Women's Super Ruffle Border Softy Muffler,Plus,Collection XIIX,Women,14.318399845695495,30.399999618530277,EBDE0CF107B3140EF64EC6EC5C6130B9,16.08159977283478,30,11,14.32,2020-02-28 02:40:00+00:00,2025-06-02 02:55:16+00:00
21242,Joe's Jeans Men's Malcolm Classic Fit Jean,Jeans,Joe's Jeans,Men,80.57999996468426,158.0,BB663C3FB7A7738D173D9625EB7E34E1,77.42000003531574,28,11,80.58,2020-03-16 09:10:10+00:00,2025-06-01 11:14:42+00:00
19482,Perry Ellis Men's Textured Shawl Collar Sweater,Sweaters,Perry Ellis,Men,24.665550784132257,48.650001525878906,F23F49131315CDF064679DB755C17364,23.98445074174665,33,11,24.67,2020-02-28 00:07:00+00:00,2025-06-04 06:46:01+00:00
21882,Mountain Khakis Men's Lake Lodge Twill Pant,Pants,Mountain Khakis,Men,43.825129103138,89.98999786376953,476D4D316A8D5E9747EDA32700173553,46.16486876063153,30,11,43.83,2020-07-01 08:09:00+00:00,2025-03-11 14:53:08+00:00
21870,Perry Ellis Men's Flat Front Stretch Twill Pant,Pants,Perry Ellis,Men,21.68100005015731,49.5,3AC44BDB7FB0BBD5C8B3F4DB0218D05E,27.81899994984269,30,11,21.68,2020-01-15 08:32:00+00:00,2025-05-11 10:25:46+00:00
19402,Banana Republic Men's Full Zip Button Up Mock Neck Sweater Cardigan Black,Sweaters,Banana Republic,Men,31.805999540179968,66.95999908447266,E197F79EBB916F235F91655B77FF9CDD,35.15399954429269,27,11,31.81,2020-02-14 10:54:00+00:00,2025-03-25 14:33:38+00:00
28628,Perry Ellis Men's Sutton Passcase Wallet,Accessories,Perry Ellis,Men,8.946419894972742,24.989999771118164,35C1124DD508EAD6EB8C4AEE9A7F5D71,16.043579876145422,29,11,8.95,2019-07-15 00:58:31+00:00,2025-05-17 21:43:20+00:00
23591,Comune Men's Ivan Classic Short,Shorts,Comune,Men,24.15167908625275,47.91999816894531,4C6C5A798D2E7F2E007DE69322BB2359,23.768319082692564,27,11,24.15,2020-05-30 09:56:00+00:00,2025-05-19 05:31:23+00:00
14179,Northern Elements Hooded Scarf- Black,Accessories,Northern Elements,Women,6.5356398546403645,14.989999771118164,2677C94CC946BD788A3828099D6BCD49,8.454359916477799,31,11,6.54,2019-05-02 10:49:15+00:00,2025-04-11 13:26:33+00:00
28251,Men's Tommy Hilfiger Swimming Trunks Bathing Suit Tropical Fish,Swim,Tommy Hilfiger,Men,41.49150010175072,69.5,1DFBAC99BFB6D351EFE1814D7339E9D9,28.008499898249283,27,11,41.49,2020-04-25 09:00:00+00:00,2025-05-30 23:23:23.245502+00:00
21782,BALLIN Men's Super 120's Gaberdine Manchester Pant,Pants,Ballin,Men,71.92500038072467,175.0,D0EBD6BC2BBE739AA720A704ABAFFC87,103.07499961927533,28,11,71.93,2020-06-09 08:28:00+00:00,2025-05-30 03:40:34+00:00
12248,3 PC. Ladies Cross BoneTube Top Set - One Size - Black,Intimates,Celina,Women,9.732589863039404,17.989999771118164,9E5F64CDE99AF96FDCA0E02A3D24FAEC,8.25740990807876,27,11,9.73,2020-03-31 18:54:12+00:00,2025-04-21 11:29:04+00:00
21658,Columbia Men's Ultimate Roc Pant,Pants,Columbia,Men,32.11000017821789,65.0,0DDFCE009FEEF8DE73F1D781E16290AD,32.88999982178211,28,11,32.11,2020-02-04 04:23:32+00:00,2025-06-02 06:44:57.874267+00:00
9522,Ladies Cozy Fleece Pajama Set,Sleep & Lounge,Angelina Hosiery,Women,16.00000001490116,25.0,FDC42B6B0EE16A2F866281508EF56730,8.999999985098839,26,11,16.0,2020-02-01 13:24:00+00:00,2025-03-30 13:22:46+00:00
3126,aryn K Women's Deep V-Neck Long Sleeve Mini Dress,Dresses,Aryn K,Women,54.730000011622906,130.0,9F8684E630C4C30CAD7B1F0935CD62AB,75.2699999883771,31,11,54.73,2020-02-05 15:37:00+00:00,2025-05-31 15:50:15+00:00
26127,Clever Men's Victoria Thong,Underwear,Clever,Men,7.902000021189451,18.0,A41C3B5DA4B5A60A165094E92C46DA60,10.097999978810549,28,11,7.9,2020-02-17 12:03:00+00:00,2025-04-24 04:33:25+00:00
6759,Robert Rodriguez Women's Pleated Paper Bag Short,Shorts,Robert Rodriguez,Women,43.75229935911,81.77999877929686,4CF0ED8641CFCBBF46784E620A0316FB,38.02769942018686,27,11,43.75,2020-11-29 07:57:08+00:00,2025-05-16 00:50:59+00:00
5336,Alfred Dunner Women's Cargo Capri Short,Pants & Capris,Alfred Dunner,Women,12.449999945238233,25.0,BA2F0015122A5955F8B3A50240FB91B2,12.550000054761767,28,11,12.45,2019-12-30 16:12:21+00:00,2025-05-28 11:13:55+00:00
26600,Calvin Klein Men's Body Long Sleeve Crew Neck Top,Sleep & Lounge,Calvin Klein,Men,15.83399994391948,39.0,958BB6BD458626CE4ADD509077F3C5DF,23.16600005608052,28,11,15.83,2020-04-09 12:17:00+00:00,2025-04-22 11:17:29+00:00
20295,Michael Kors Mens 2 Button Flat Front Gray Sharkskin Wool Suit,Suits & Sport Coats,Michael Kors,Men,76.15552227855801,169.99000549316406,E095C4A95E189556CCBFF380AFEA7804,93.83448321460605,26,11,76.16,2020-02-12 00:02:00+00:00,2025-03-05 07:48:37+00:00
14420,Motherhood Maternity: 3/4 Sleeve Scoop Neck Button Detail Nursing Sleep Top,Maternity,Motherhood Maternity,Women,9.030959821970162,19.979999542236328,CF3C6554AD00BEDBFCAD15F7EA7D5879,10.949039720266166,26,11,9.03,2020-04-29 11:48:00+00:00,2025-05-29 03:12:22.070383+00:00
17723,Brave Soul Mens Plain Hooded Casual Wear Jumper/Hoodie (4 Colours),Fashion Hoodies & Sweatshirts,Brave Soul,Men,10.38630040711984,19.450000762939453,48A9B5F5766DF9413FCAB709C6557919,9.063700355819613,31,11,10.39,2021-01-14 09:20:00+00:00,2025-03-30 05:15:56+00:00
13083,Ritchie Swimwear Black Scrunch Bikini Bottom,Swim,Ritchie Swimwear,Women,11.000000033527613,25.0,2D9D746ED5F88A59E2ADA7D9AFD38BCF,13.999999966472387,31,11,11.0,2020-01-06 02:04:00+00:00,2025-05-05 00:29:19+00:00
28193,Clever Men's Mahalo Swimsuit Brief,Swim,Clever,Men,22.078000079840425,38.0,1952564FDA39FC3BB3638CC1AE8FD239,15.921999920159575,32,11,22.08,2020-07-19 08:34:00+00:00,2025-05-21 15:28:09+00:00
16976,Eddie Bauer Long Sleeve Classic Fit Legend Wash Pocket T-Shirt,Tops & Tees,Eddie Bauer,Men,16.01535040717721,27.950000762939453,30C58A19DDE41F4ECBE4FA148968A31F,11.934650355762244,30,11,16.02,2020-05-28 04:01:00+00:00,2025-04-28 14:36:06+00:00
16357,Key Industries Men's Short Sleeve Heavyweight Pocket Tee Shirt,Tops & Tees,Key Industries,Men,14.74999994970858,25.0,2291DF39DA0494FD8DAC1661E76DD846,10.25000005029142,31,11,14.75,2019-11-26 11:10:05+00:00,2025-02-15 15:07:02+00:00
13067,Panache Veronica Bandeau Bikini Swim Top (SW0643),Swim,Panache,Women,23.777000050991774,59.0,C9DA108374DDE45533BACCABEE5BEB23,35.222999949008226,28,11,23.78,2019-12-12 20:47:34+00:00,2025-05-31 03:55:23.035215+00:00
25667,Calvin Klein Men's Core Sculpt Compression Short Sleeve V-Neck Tee,Underwear,Calvin Klein,Men,28.710000060498714,58.0,79525D41EFBF16D3363C138F713D2417,29.289999939501286,28,11,28.71,2020-03-21 17:27:00+00:00,2025-05-22 14:51:53+00:00
15219,Motherhood Maternity: Secret Fit Belly(r) Jersey Knit Ruched Wide Leg Maternity Gaucho Pants,Maternity,Motherhood Maternity,Women,12.815499822765588,26.979999542236328,09B35AD905CC1F7BCDCEE849BC4451A4,14.16449971947074,31,11,12.82,2020-01-05 15:29:00+00:00,2025-03-06 12:55:02+00:00
25734,Wolverine Men's Crew Top,Underwear,Wolverine,Men,11.049999995157124,25.0,21B452141D91EBBD2774644B136A494F,13.950000004842876,28,11,11.05,2020-03-18 12:09:00+00:00,2025-06-02 15:10:16.285487+00:00
26956,Mens Lightweight Plaid Pajama Bottoms,Sleep & Lounge,LabelShopper,Men,3.8960998980827632,9.989999771118164,4854417254FA352C8DEEA7C55ED11DD2,6.093899873035401,29,11,3.9,2020-02-04 00:15:00+00:00,2025-05-14 10:46:22+00:00
28234,Hurley Men's P60 Fuse Boardshort,Swim,Hurley,Men,13.918239994654655,24.07999992370605,B110AE3636FC62AEE44893300D695F99,10.161759929051396,27,11,13.92,2020-06-19 02:14:48+00:00,2025-05-31 03:27:18.840960+00:00
12764,L*Space Mixers Sliding Halter Top,Swim,L*Space,Women,33.14200026541948,73.0,ABC2D30D4C86F34166C321F2C65DFAA3,39.85799973458052,31,11,33.14,2019-05-03 21:45:26+00:00,2025-04-08 00:07:54+00:00
2979,Cuddl Duds Women's Long Sleeve Crew Neck Outerwear,Active,Cuddl Duds,Women,12.704000055789948,32.0,2D71B2AE158C7C5912CC0BBDE2BB9D95,19.295999944210052,34,11,12.7,2020-03-25 00:32:00+00:00,2025-05-23 03:52:49+00:00
13261,Island Escape Board Shorts,Swim,Island Escape,Women,6.287319852253719,14.6899995803833,B8ACB9F3726FCE014595187A18ED05B9,8.40267972812958,29,11,6.29,2020-03-09 04:57:00+00:00,2025-05-03 21:41:16+00:00
833,Eddie Bauer Christine Cardigan Sweater,Sweaters,Eddie Bauer,Women,25.881450302845984,54.950000762939446,013A006F03DBC5392EFFEB8F18FDA755,29.068550460093462,31,11,25.88,2020-01-29 04:54:00+00:00,2025-05-16 15:18:50+00:00
18750,Wigwam Men's Cross Trainer Socks,Active,Wigwam,Men,4.976220060898662,12.630000114440918,6070E54FB69614DCE3D06D1AE4682D37,7.653780053542256,35,11,4.98,2020-01-18 06:41:00+00:00,2025-05-11 21:02:03+00:00
21964,Geoffrey Beene Men's Pleated Extender Waist Dress Pant,Pants,Geoffrey Beene,Men,12.445849878200889,29.989999771118164,36E0C72E6254A2992A95C193194F52A5,17.544149892917275,30,11,12.45,2020-04-10 11:50:00+00:00,2025-03-08 00:57:49+00:00
22914,Calvin Klein Sportswear Men's Pigment Dye Washed Cargo Short,Shorts,Calvin Klein,Men,24.97027052638635,52.130001068115234,A42842566668BBA588B678752F1CCEB2,27.159730541728884,28,11,24.97,2020-04-13 08:53:00+00:00,2025-04-07 06:00:17+00:00
21824,Geoffrey Beene Men's Flat Front Extender Waist Dress Pants,Pants,Geoffrey Beene,Men,12.805729934443235,29.989999771118164,48016F549DBC03C0E12190363E687C27,17.18426983667493,28,11,12.81,2020-01-26 03:10:00+00:00,2025-04-16 09:16:33+00:00
1711,DC Juniors Tstar E Ph Fleece Tee,Fashion Hoodies & Sweatshirts,DC,Women,23.0,46.0,A941493EEEA57EDE8214FD77D41806BC,23.0,33,11,23.0,2020-01-05 06:19:00+00:00,2025-05-29 04:26:07.070383+00:00
17350,DC Men's RD Covert ZH Top,Fashion Hoodies & Sweatshirts,DC,Men,38.43000004882924,70.0,8F62FE2AABD402D562821460D7D4C72B,31.569999951170757,28,11,38.43,2020-08-23 03:43:00+00:00,2025-04-29 01:53:18+00:00
17993,Alternative Men's Hoodlum Hoodie,Fashion Hoodies & Sweatshirts,Alternative,Men,34.32000088572502,62.400001525878906,7B972BEAF37E2DE7DBE066961A5D5C1C,28.080000640153884,25,11,34.32,2020-01-16 11:08:00+00:00,2025-05-30 22:10:34.309749+00:00
910,Women's Cashmere Cardigan Twin Sweater Set,Sweaters,Cashmere Boutique,Women,75.84299999289215,159.0,E205EE2A5DE471A70C1FD1B46033A75F,83.15700000710785,32,11,75.84,2020-03-08 17:19:00+00:00,2025-05-28 00:18:21+00:00
14503,Motherhood Maternity: Short Sleeve Sash Belt Maternity Blouse,Maternity,Motherhood Maternity,Women,12.114019820194244,26.979999542236328,CB03474483E366B5C8DD9F4A2A7537C1,14.865979722042084,31,11,12.11,2020-06-28 05:04:00+00:00,2025-04-15 15:33:20+00:00
21795,Geoffrey Beene Men's Flat-Front Modern-Fit Dress Pant,Pants,Geoffrey Beene,Men,10.60000006109476,25.0,C7498C23C40CAF66D815866FD8C0D398,14.39999993890524,28,11,10.6,2019-02-07 18:30:05+00:00,2025-05-24 23:16:14+00:00
4962,Hudson Women's Collin Slim Fit Skinny Jean,Jeans,Hudson,Women,71.4571887881732,122.98999786376952,66BF858E119401396053E04633D95637,51.53280907559632,30,11,71.46,2020-07-06 08:06:00+00:00,2025-03-24 06:06:02+00:00
21048,Hudson Men's Byron Straight Leg Jean,Jeans,Hudson,Men,80.3549996484071,165.0,10C29792A08F56790E68DB8A55F52FC7,84.6450003515929,27,11,80.35,2020-04-27 09:35:38+00:00,2025-03-08 05:30:57+00:00
25414,Calvin Klein Men's Body Hip Brief,Underwear,Calvin Klein,Men,8.19000001810491,18.0,DEDACF1615C66D5FCD7126DF8CBEFB46,9.80999998189509,27,11,8.19,2020-04-09 00:48:00+00:00,2025-05-29 06:17:55+00:00
16242,DC Men's Star Short Sleeve Tee,Tops & Tees,DC,Men,16.139999963343143,30.0,8DB966959676F75BD2BA06C4A2EA266A,13.860000036656857,30,11,16.14,2020-02-25 13:50:00+00:00,2025-05-30 14:48:53+00:00
14484,Motherhood Maternity: Short Sleeve Scoop Neck Maternity T Shirt,Maternity,Motherhood Maternity,Women,8.099459812515377,16.979999542236328,FEAE21BB32B7B4AA690FAB151B60B598,8.880539729720951,29,11,8.1,2020-01-13 04:08:00+00:00,2025-05-06 14:29:47+00:00
18316,Thorlo Men's Wool/Silk Lt Hiker Crew Sock,Active,Thorlo,Men,9.172629956903757,20.989999771118164,1BA37CAE58481D89E0DD7DCE037432CC,11.817369814214407,32,11,9.17,2020-03-04 15:06:00+00:00,2025-04-29 07:56:22+00:00
23894,DC Men's Goosen Jacket,Outerwear & Coats,DC,Men,31.070000007748604,65.0,9CBF28C493D188E2392351DA2D065B2C,33.929999992251396,29,11,31.07,2020-06-14 10:29:00+00:00,2025-05-11 03:18:00+00:00
20911,Silver Jeans Men's Grayson Relaxed Fit Jean,Jeans,Silver Jeans,Men,44.28499997593463,85.0,6B967FE2534E4C3E13A69881876A9CDF,40.71500002406537,29,11,44.28,2020-01-30 03:55:00+00:00,2025-05-12 02:37:46+00:00
1279,Jack Women's Morris Sweater,Sweaters,Jack,Women,32.80000001192093,80.0,995665640DC319973D3173A74A03860C,47.19999998807907,32,11,32.8,2019-07-27 11:25:50+00:00,2025-05-06 02:57:03+00:00
27146,KNOTHE Broad Cloth PJ's #BCLOTH,Sleep & Lounge,Knothe,Men,17.57915944824383,44.27999877929688,4064E4D885E4BE966C600E071394C636,26.700839331053054,27,11,17.58,2020-05-26 05:12:41+00:00,2025-05-29 01:08:03+00:00
16978,Key Industries Men's Big-Tall Long Sleeve Washed Denim Shirt,Tops & Tees,Key Industries,Men,16.27496986520171,26.989999771118164,59186584039C18248C1C4244E7305050,10.715029905916452,30,11,16.27,2020-02-28 07:02:00+00:00,2025-04-06 12:47:23+00:00
22989,Calvin Klein Sportswear Men's Flap Pocket Dress Short,Shorts,Calvin Klein,Men,36.55700003728271,69.5,6A7B6D66DBA243496835D7FE2277B84D,32.94299996271729,29,11,36.56,2020-01-22 01:08:00+00:00,2025-02-27 03:44:20+00:00
11660,Hanro Women's Moments Cami,Intimates,Hanro,Women,26.027999941259623,54.0,7B72DE504960BFCE0E38C14BDFEDA3F1,27.972000058740377,31,11,26.03,2019-05-17 23:35:50+00:00,2025-05-11 14:16:17+00:00
25801,YogaColors Boyfriend Unisex Emoticon Baby Rib Brief 3 Pack,Underwear,YogaColors,Men,8.208000004291534,18.0,2B243B78EBE97B9313128868AFF49AEB,9.791999995708466,28,11,8.21,2020-01-20 11:25:00+00:00,2025-05-19 10:44:19+00:00
21687,Haggar Men's Cool 18 Heather Gabardine Flat Front Pant,Pants,Haggar,Men,31.265000039711595,65.0,154860E7D6C1A90FF1FD9F6C8B209054,33.734999960288405,29,11,31.27,2020-12-21 08:54:00+00:00,2025-06-04 09:06:02.387080+00:00
25440,Calvin Klein Men's Steel Micro Boxer Brief,Underwear,Calvin Klein,Men,12.432000003755093,28.0,0F56E1045E205122BB0DD4233C0B944F,15.567999996244907,30,11,12.43,2020-03-20 08:01:00+00:00,2025-05-20 05:41:50+00:00
22510,Hudson Men's Byron Brushed Twill Straight Leg Pant,Pants,Hudson,Men,28.85910036094636,57.950000762939446,E920BC273550D472A0C9E84B037F2592,29.090900401993085,27,11,28.86,2020-07-09 17:37:00+00:00,2025-06-03 01:14:12.581996+00:00
16231,SHARKKÂ® Set Of 24 Metal Stainless Steel Collar Stays In Clear Plastic Box in 4 Sizes For Dress Shirts,Tops & Tees,SHARKK,Men,4.546309855955244,7.989999771118163,86EE781072256CC909E4D0EC7CDCF8D8,3.443689915162919,30,11,4.55,2020-06-12 07:06:00+00:00,2025-04-17 02:41:05+00:00
2889,Icebreaker Women's Hike Lite Crew Sock,Active,Icebreaker,Women,7.239000018686056,19.0,7F018EB7B301A66658931CB8A93FD6E8,11.760999981313944,29,11,7.24,2020-02-18 10:37:00+00:00,2025-05-27 11:02:49+00:00
15029,Momo Maternity Women's 'Avery' Infinity Wrap Dress in Black Gray or Fuchsia,Maternity,Momo Maternity,Women,35.616000048816204,84.0,F4CF6B2F6752D41541269A59DC0DD1BA,48.383999951183796,30,11,35.62,2019-09-25 04:08:28+00:00,2025-05-20 09:35:43+00:00
25001,Fox River Stryker Military Boot Socks,Socks,Fox River Socks,Men,11.932159526433942,18.8799991607666,330ADD99531B6D578CC1C18E8444B10A,6.947839634332659,26,11,11.93,2020-02-17 11:07:00+00:00,2025-06-02 15:10:24.123364+00:00
17100,DC Men's RD Letterman ZH Top,Fashion Hoodies & Sweatshirts,DC,Men,44.96500008739531,85.0,023F12B8E1D9987CC9A497BB7BEEB93B,40.03499991260469,28,11,44.97,2020-02-21 07:34:00+00:00,2025-03-19 02:28:01+00:00
28137,NIKE Air Jordan Men's Sons of Mars Spizike Print Board Shorts-Black/Wht/Pur,Swim,Nike,Men,30.28787979967788,49.97999954223633,8EB8E34502421CAB59EAAC4E2125B4B1,19.692119742558447,29,11,30.29,2020-01-03 14:31:00+00:00,2025-04-28 00:38:35+00:00
19051,Calvin Klein Sportswear Men's Links 1/4 Zip,Sweaters,Calvin Klein,Men,38.284528718845245,69.98999786376953,1464C98E03F4ACAAA81A96ADA1B8C61C,31.705469144924287,31,11,38.28,2020-03-25 02:16:00+00:00,2025-04-28 16:31:43+00:00
6262,Women's 1/2 Solid Leggings in One Regular Size (8 Different Colors) (Yellow),Leggings,Diva,Women,3.8247000362418593,6.710000038146973,481FBFA59DA2581098E841B7AFC122F1,2.8853000019051134,32,11,3.82,2019-09-02 05:06:15+00:00,2025-05-17 15:26:59+00:00
18621,NIKE CLASSIC FLEECE CREW MENS 404509-063,Active,Nike,Men,23.436000889778143,50.400001525878906,34EA5C9E07D48F1E4D515832C477F821,26.964000636100764,29,11,23.44,2019-10-01 13:27:07+00:00,2025-03-07 09:32:46+00:00
21458,Buffalo by David Bitton Men's Six Slim Straight Lightly Sanded Jean,Jeans,Buffalo by David Bitton,Men,67.4729999769479,119.0,A18EFBE1A6705C27B61FB3A34AF34C29,51.527000023052096,25,11,67.47,2019-05-20 12:29:49+00:00,2025-05-24 11:31:36+00:00
28039,TYR Sport Men's Universe Racer,Swim,TYR,Men,21.698000088334084,38.0,0B890A8CA95E146AE3686E4BD3B8C9D2,16.301999911665916,29,11,21.7,2020-01-14 13:18:00+00:00,2025-06-01 09:34:40.570033+00:00
20294,Khaki Paisley Mens Designer Tuxedo Vest Set Match Necktie Cufflinks Bowtie Hanky Set for Suit Vs1016,Suits & Sport Coats,Y&G,Men,14.81695025263396,36.950000762939446,13D763A5838CA85ACD2D4FF824AB03EA,22.133050510305488,27,11,14.82,2020-01-26 18:49:00+00:00,2025-05-29 00:48:08+00:00
25768,DKNY Men's 3 Pack Tank Top,Underwear,DKNY,Men,17.100000020116568,36.0,EB3191A96B8360F8144CC3236AD246D5,18.899999979883432,28,11,17.1,2020-03-30 07:25:00+00:00,2025-05-25 11:17:28+00:00
18485,Thorlo Unisex Uniform Support Boot Socks with Thor-Lon,Active,Thorlo,Men,7.2274799494412525,15.989999771118164,F0CF02F00E9E36BFF626386A006BE59A,8.76251982167691,32,11,7.23,2020-07-20 17:46:00+00:00,2025-05-25 03:24:05+00:00
18036,Vans Encinitas Sweatshirt Gravel Heather Mens,Fashion Hoodies & Sweatshirts,Vans,Men,28.93950007390231,54.5,60CAB8D25A3D32111C3290219C0B872B,25.56049992609769,26,11,28.94,2020-03-15 03:13:00+00:00,2025-05-19 04:23:27+00:00
1353,Collections Etc - Pointelle Trim Tank Top Shell,Sweaters,Samanthas Style Shoppe,Women,11.860749664541334,24.96999931335449,EE8374EC4E4AD797D42350C904D73077,13.109249648813154,28,11,11.86,2020-02-24 16:24:00+00:00,2025-05-08 07:59:27+00:00
27653,Hurley Men's Amigo Supersuede Boardshort,Swim,Hurley,Men,26.28000003285706,45.0,3AF72C083DDB534A6FE310BC744B5809,18.71999996714294,31,11,26.28,2020-02-19 08:48:00+00:00,2025-02-24 03:50:24+00:00
19205,Scotch & Soda Men's Cardigan With Zip,Sweaters,Scotch & Soda,Men,56.54879928689897,107.09999847412108,78BB5A712E87E38A04A4109D5456E54A,50.55119918722211,28,11,56.55,2020-01-06 13:56:00+00:00,2025-05-25 07:42:05+00:00
18888,WeSC Men's Tron Sweater,Sweaters,WESC,Men,47.22914840314388,87.94999694824217,6B479A29FE192BBDF1F628FB593A617E,40.72084854509829,33,11,47.23,2020-04-07 17:08:00+00:00,2025-05-27 09:15:31+00:00
24690,Doctor Who 4Th Doctor Striped Ladies Socks,Socks,BBC,Men,7.4692498829104,12.989999771118164,F2013AA6B8488641DF6C34959D797E15,5.520749888207764,26,11,7.47,2020-03-15 11:53:00+00:00,2025-06-02 14:30:09.460702+00:00
